"";"origin";"year";"month";"day";"hour";"temp";"dewp";"humid";"wind_dir";"wind_speed";"wind_gust";"precip";"pressure";"visib";"time_hour"
"7445";"JFK";2023;11;7;5;NA;NA;NA;180;16,11092;18,5401245176;NA;NA;10;2023-11-07 14:00:00
"7446";"JFK";2023;11;7;6;NA;NA;NA;190;12,65858;14,5672406924;NA;NA;10;2023-11-07 15:00:00
"7447";"JFK";2023;11;7;7;NA;NA;NA;NA;NA;NA;NA;NA;10;2023-11-07 16:00:00
"7448";"JFK";2023;11;7;8;NA;NA;NA;200;12,65858;14,5672406924;NA;NA;10;2023-11-07 17:00:00
"7449";"JFK";2023;11;7;9;NA;NA;NA;210;11,5078;13,242946084;NA;NA;10;2023-11-07 18:00:00
"7450";"JFK";2023;11;7;10;NA;NA;NA;270;2,30156;2,6485892168;NA;NA;10;2023-11-07 19:00:00
"7451";"JFK";2023;11;7;11;NA;NA;NA;220;2,30156;2,6485892168;NA;NA;10;2023-11-07 20:00:00
"7452";"JFK";2023;11;7;12;NA;NA;NA;190;5,7539;6,621473042;NA;NA;10;2023-11-07 21:00:00
"7453";"JFK";2023;11;7;13;NA;NA;NA;230;9,20624;10,5943568672;NA;NA;10;2023-11-07 22:00:00
"7454";"JFK";2023;11;7;14;NA;NA;NA;230;11,5078;13,242946084;NA;NA;10;2023-11-07 23:00:00
"7455";"JFK";2023;11;7;15;NA;NA;NA;240;11,5078;13,242946084;NA;NA;10;2023-11-08
"7456";"JFK";2023;11;7;16;NA;NA;NA;240;11,5078;13,242946084;NA;NA;10;2023-11-08 01:00:00
"7457";"JFK";2023;11;7;17;NA;NA;NA;250;12,65858;14,5672406924;NA;NA;10;2023-11-08 02:00:00
"7458";"JFK";2023;11;7;18;NA;NA;NA;250;8,05546;9,2700622588;NA;NA;10;2023-11-08 03:00:00
"7459";"JFK";2023;11;7;19;NA;NA;NA;230;9,20624;10,5943568672;NA;NA;10;2023-11-08 04:00:00
"7460";"JFK";2023;11;7;20;NA;NA;NA;230;5,7539;6,621473042;NA;NA;10;2023-11-08 05:00:00
"7461";"JFK";2023;11;7;21;NA;NA;NA;200;5,7539;6,621473042;NA;NA;10;2023-11-08 06:00:00
"7462";"JFK";2023;11;7;22;NA;NA;NA;200;8,05546;9,2700622588;NA;NA;10;2023-11-08 07:00:00
"7463";"JFK";2023;11;7;23;NA;NA;NA;250;9,20624;10,5943568672;NA;NA;10;2023-11-08 08:00:00
"7464";"JFK";2023;11;8;0;NA;NA;NA;260;8,05546;9,2700622588;NA;NA;10;2023-11-08 09:00:00
"7465";"JFK";2023;11;8;1;NA;NA;NA;330;12,65858;14,5672406924;NA;NA;10;2023-11-08 10:00:00
"7466";"JFK";2023;11;8;2;NA;NA;NA;340;18,41248;21,1887137344;NA;NA;10;2023-11-08 11:00:00
"7467";"JFK";2023;11;8;3;NA;NA;NA;330;24,16638;27,8101867764;NA;NA;10;2023-11-08 12:00:00
"7468";"JFK";2023;11;8;4;NA;NA;NA;340;21,86482;25,1615975596;NA;NA;10;2023-11-08 13:00:00
"7469";"JFK";2023;11;8;5;NA;NA;NA;310;14,96014;17,2158299092;NA;NA;10;2023-11-08 14:00:00
"7470";"JFK";2023;11;8;6;NA;NA;NA;330;25,31716;29,1344813848;NA;NA;10;2023-11-08 15:00:00
"7471";"JFK";2023;11;8;7;NA;NA;NA;330;12,65858;14,5672406924;NA;NA;10;2023-11-08 16:00:00
"7472";"JFK";2023;11;8;8;NA;NA;NA;320;NA;NA;NA;NA;10;2023-11-08 17:00:00
"7473";"JFK";2023;11;8;9;NA;NA;NA;340;16,11092;18,5401245176;NA;NA;10;2023-11-08 18:00:00
"7474";"JFK";2023;11;8;10;NA;NA;NA;NA;NA;NA;NA;NA;10;2023-11-08 19:00:00
"7475";"JFK";2023;11;8;11;NA;NA;NA;NA;NA;NA;NA;NA;10;2023-11-08 20:00:00
"7476";"JFK";2023;11;8;12;NA;NA;NA;330;12,65858;14,5672406924;NA;NA;10;2023-11-08 21:00:00
"7477";"JFK";2023;11;8;13;NA;NA;NA;330;12,65858;14,5672406924;NA;NA;10;2023-11-08 22:00:00
"7478";"JFK";2023;11;8;14;NA;NA;NA;NA;NA;NA;NA;NA;10;2023-11-08 23:00:00
"7479";"JFK";2023;11;8;15;NA;NA;NA;340;12,65858;14,5672406924;NA;NA;10;2023-11-09
"7480";"JFK";2023;11;8;16;NA;NA;NA;350;17,2617;19,864419126;NA;NA;10;2023-11-09 01:00:00
"7481";"JFK";2023;11;8;17;NA;NA;NA;NA;NA;NA;NA;NA;10;2023-11-09 02:00:00
"7482";"JFK";2023;11;8;18;NA;NA;NA;360;12,65858;14,5672406924;NA;NA;10;2023-11-09 03:00:00
"7483";"JFK";2023;11;8;19;NA;NA;NA;340;5,7539;6,621473042;NA;NA;10;2023-11-09 04:00:00
"7484";"JFK";2023;11;8;20;NA;NA;NA;310;9,20624;10,5943568672;NA;NA;10;2023-11-09 05:00:00
"7485";"JFK";2023;11;8;21;NA;NA;NA;360;5,7539;6,621473042;NA;NA;10;2023-11-09 06:00:00
"7486";"JFK";2023;11;8;22;NA;NA;NA;30;4,60312;5,2971784336;NA;NA;10;2023-11-09 07:00:00
"7487";"JFK";2023;11;8;23;NA;NA;NA;40;5,7539;6,621473042;NA;NA;10;2023-11-09 08:00:00
"7488";"JFK";2023;11;9;0;NA;NA;NA;30;5,7539;6,621473042;NA;NA;10;2023-11-09 09:00:00
"7489";"JFK";2023;11;9;1;NA;NA;NA;40;5,7539;6,621473042;NA;NA;10;2023-11-09 10:00:00
"7490";"JFK";2023;11;9;2;NA;NA;NA;40;9,20624;10,5943568672;NA;NA;10;2023-11-09 11:00:00
"7491";"JFK";2023;11;9;3;NA;NA;NA;40;8,05546;9,2700622588;NA;NA;10;2023-11-09 12:00:00
"7492";"JFK";2023;11;9;4;NA;NA;NA;90;5,7539;6,621473042;NA;NA;10;2023-11-09 13:00:00
"7493";"JFK";2023;11;9;5;NA;NA;NA;40;5,7539;6,621473042;NA;NA;10;2023-11-09 14:00:00
"7494";"JFK";2023;11;9;6;NA;NA;NA;80;2,30156;2,6485892168;NA;NA;10;2023-11-09 15:00:00
"7495";"JFK";2023;11;9;7;NA;NA;NA;100;8,05546;9,2700622588;NA;NA;10;2023-11-09 16:00:00
"7496";"JFK";2023;11;9;8;NA;NA;NA;70;5,7539;6,621473042;NA;NA;10;2023-11-09 17:00:00
"7497";"JFK";2023;11;9;9;NA;NA;NA;70;5,7539;6,621473042;NA;NA;10;2023-11-09 18:00:00
"7498";"JFK";2023;11;9;10;NA;NA;NA;120;4,60312;5,2971784336;NA;NA;10;2023-11-09 19:00:00
"7499";"JFK";2023;11;9;11;NA;NA;NA;180;16,11092;18,5401245176;NA;NA;10;2023-11-09 20:00:00
"7500";"JFK";2023;11;9;12;NA;NA;NA;170;11,5078;13,242946084;NA;NA;10;2023-11-09 21:00:00
"7501";"JFK";2023;11;9;13;NA;NA;NA;170;12,65858;14,5672406924;NA;NA;10;2023-11-09 22:00:00
"7502";"JFK";2023;11;9;14;NA;NA;NA;160;11,5078;13,242946084;NA;NA;10;2023-11-09 23:00:00
"7503";"JFK";2023;11;9;15;NA;NA;NA;150;5,7539;6,621473042;NA;NA;10;2023-11-10
"7504";"JFK";2023;11;9;16;NA;NA;NA;200;4,60312;5,2971784336;NA;NA;10;2023-11-10 01:00:00
"7505";"JFK";2023;11;9;17;NA;NA;NA;240;8,05546;9,2700622588;NA;NA;10;2023-11-10 02:00:00
"7506";"JFK";2023;11;9;18;NA;NA;NA;260;10,35702;11,9186514756;NA;NA;10;2023-11-10 03:00:00
"7507";"JFK";2023;11;9;19;NA;NA;NA;270;5,7539;6,621473042;NA;NA;10;2023-11-10 04:00:00
"7508";"JFK";2023;11;9;20;NA;NA;NA;250;5,7539;6,621473042;NA;NA;10;2023-11-10 05:00:00
"7509";"JFK";2023;11;9;21;NA;NA;NA;0;0;0;NA;NA;10;2023-11-10 06:00:00
"7510";"JFK";2023;11;9;22;NA;NA;NA;30;2,30156;2,6485892168;NA;NA;10;2023-11-10 07:00:00
"7511";"JFK";2023;11;9;23;NA;NA;NA;0;0;0;NA;NA;10;2023-11-10 08:00:00
"7512";"JFK";2023;11;10;0;NA;NA;NA;0;0;0;NA;NA;10;2023-11-10 09:00:00
"7513";"JFK";2023;11;10;1;NA;NA;NA;130;2,30156;2,6485892168;NA;NA;10;2023-11-10 10:00:00
"7514";"JFK";2023;11;10;2;NA;NA;NA;90;2,30156;2,6485892168;NA;NA;10;2023-11-10 11:00:00
"7515";"JFK";2023;11;10;3;NA;NA;NA;10;8,05546;9,2700622588;NA;NA;10;2023-11-10 12:00:00
"7516";"JFK";2023;11;10;4;NA;NA;NA;10;8,05546;9,2700622588;NA;NA;10;2023-11-10 13:00:00
"7517";"JFK";2023;11;10;5;NA;NA;NA;360;9,20624;10,5943568672;NA;NA;10;2023-11-10 14:00:00
"7518";"JFK";2023;11;10;6;NA;NA;NA;360;5,7539;6,621473042;NA;NA;10;2023-11-10 15:00:00
"7519";"JFK";2023;11;10;7;NA;NA;NA;360;4,60312;5,2971784336;NA;NA;10;2023-11-10 16:00:00
"7520";"JFK";2023;11;10;8;NA;NA;NA;0;0;0;NA;NA;10;2023-11-10 17:00:00
"7521";"JFK";2023;11;10;9;NA;NA;NA;240;2,30156;2,6485892168;NA;NA;10;2023-11-10 18:00:00
"7522";"JFK";2023;11;10;10;NA;NA;NA;270;5,7539;6,621473042;NA;NA;10;2023-11-10 19:00:00
"7523";"JFK";2023;11;10;11;NA;NA;NA;260;9,20624;10,5943568672;NA;NA;10;2023-11-10 20:00:00
"7524";"JFK";2023;11;10;12;NA;NA;NA;230;10,35702;11,9186514756;NA;NA;10;2023-11-10 21:00:00
"7525";"JFK";2023;11;10;13;NA;NA;NA;270;11,5078;13,242946084;NA;NA;10;2023-11-10 22:00:00
"7526";"JFK";2023;11;10;14;NA;NA;NA;260;10,35702;11,9186514756;NA;NA;10;2023-11-10 23:00:00
"7527";"JFK";2023;11;10;15;NA;NA;NA;290;12,65858;14,5672406924;NA;NA;10;2023-11-11
"7528";"JFK";2023;11;10;16;NA;NA;NA;280;12,65858;14,5672406924;NA;NA;10;2023-11-11 01:00:00
"7529";"JFK";2023;11;10;17;NA;NA;NA;260;12,65858;14,5672406924;NA;NA;10;2023-11-11 02:00:00
"7530";"JFK";2023;11;10;18;NA;NA;NA;240;12,65858;14,5672406924;NA;NA;10;2023-11-11 03:00:00
"7531";"JFK";2023;11;10;19;NA;NA;NA;250;12,65858;14,5672406924;NA;NA;10;2023-11-11 04:00:00
"7532";"JFK";2023;11;10;20;NA;NA;NA;260;12,65858;14,5672406924;NA;NA;10;2023-11-11 05:00:00
"7533";"JFK";2023;11;10;21;NA;NA;NA;240;12,65858;14,5672406924;NA;NA;10;2023-11-11 06:00:00
"7534";"JFK";2023;11;10;22;NA;NA;NA;250;16,11092;18,5401245176;NA;NA;10;2023-11-11 07:00:00
"7535";"JFK";2023;11;10;23;NA;NA;NA;260;14,96014;17,2158299092;NA;NA;10;2023-11-11 08:00:00
"7536";"JFK";2023;11;11;0;NA;NA;NA;260;14,96014;17,2158299092;NA;NA;10;2023-11-11 09:00:00
"7537";"JFK";2023;11;11;1;NA;NA;NA;260;12,65858;14,5672406924;NA;NA;10;2023-11-11 10:00:00
"7538";"JFK";2023;11;11;2;NA;NA;NA;260;12,65858;14,5672406924;NA;NA;10;2023-11-11 11:00:00
"7539";"JFK";2023;11;11;3;NA;NA;NA;260;12,65858;14,5672406924;NA;NA;10;2023-11-11 12:00:00
"7540";"JFK";2023;11;11;4;NA;NA;NA;270;11,5078;13,242946084;NA;NA;10;2023-11-11 13:00:00
"7541";"JFK";2023;11;11;5;NA;NA;NA;260;12,65858;14,5672406924;NA;NA;10;2023-11-11 14:00:00
"7542";"JFK";2023;11;11;6;NA;NA;NA;270;11,5078;13,242946084;NA;NA;10;2023-11-11 15:00:00
"7543";"JFK";2023;11;11;7;NA;NA;NA;270;11,5078;13,242946084;NA;NA;10;2023-11-11 16:00:00
"7544";"JFK";2023;11;11;8;NA;NA;NA;300;5,7539;6,621473042;NA;NA;10;2023-11-11 17:00:00
"7545";"JFK";2023;11;11;9;NA;NA;NA;270;5,7539;6,621473042;NA;NA;10;2023-11-11 18:00:00
"7546";"JFK";2023;11;11;10;NA;NA;NA;270;8,05546;9,2700622588;NA;NA;10;2023-11-11 19:00:00
"7547";"JFK";2023;11;11;11;NA;NA;NA;290;5,7539;6,621473042;NA;NA;10;2023-11-11 20:00:00
"7548";"JFK";2023;11;11;12;NA;NA;NA;330;5,7539;6,621473042;NA;NA;10;2023-11-11 21:00:00
"7549";"JFK";2023;11;11;13;NA;NA;NA;310;9,20624;10,5943568672;NA;NA;10;2023-11-11 22:00:00
"7550";"JFK";2023;11;11;14;NA;NA;NA;340;12,65858;14,5672406924;NA;NA;10;2023-11-11 23:00:00
"7551";"JFK";2023;11;11;15;NA;NA;NA;330;11,5078;13,242946084;NA;NA;10;2023-11-12
"7552";"JFK";2023;11;11;16;NA;NA;NA;330;11,5078;13,242946084;NA;NA;10;2023-11-12 01:00:00
"7553";"JFK";2023;11;11;17;NA;NA;NA;280;12,65858;14,5672406924;NA;NA;10;2023-11-12 02:00:00
"7554";"JFK";2023;11;11;18;NA;NA;NA;NA;NA;NA;NA;NA;10;2023-11-12 03:00:00
"7555";"JFK";2023;11;11;19;NA;NA;NA;NA;NA;NA;NA;NA;10;2023-11-12 04:00:00
"7556";"JFK";2023;11;11;20;NA;NA;NA;340;11,5078;13,242946084;NA;NA;10;2023-11-12 05:00:00
"7557";"JFK";2023;11;11;21;NA;NA;NA;330;14,96014;17,2158299092;NA;NA;10;2023-11-12 06:00:00
"7558";"JFK";2023;11;11;22;NA;NA;NA;330;12,65858;14,5672406924;NA;NA;10;2023-11-12 07:00:00
"7559";"JFK";2023;11;11;23;NA;NA;NA;340;12,65858;14,5672406924;NA;NA;10;2023-11-12 08:00:00
"7560";"JFK";2023;11;12;0;NA;NA;NA;350;11,5078;13,242946084;NA;NA;10;2023-11-12 09:00:00
"7561";"JFK";2023;11;12;1;NA;NA;NA;340;11,5078;13,242946084;NA;NA;10;2023-11-12 10:00:00
"7562";"JFK";2023;11;12;2;NA;NA;NA;350;11,5078;13,242946084;NA;NA;10;2023-11-12 11:00:00
"7563";"JFK";2023;11;12;3;NA;NA;NA;340;10,35702;11,9186514756;NA;NA;10;2023-11-12 12:00:00
"7564";"JFK";2023;11;12;4;NA;NA;NA;10;5,7539;6,621473042;NA;NA;10;2023-11-12 13:00:00
"7565";"JFK";2023;11;12;5;NA;NA;NA;20;5,7539;6,621473042;NA;NA;10;2023-11-12 14:00:00
"7566";"JFK";2023;11;12;6;NA;NA;NA;20;4,60312;5,2971784336;NA;NA;10;2023-11-12 15:00:00
"7567";"JFK";2023;11;12;7;NA;NA;NA;20;5,7539;6,621473042;NA;NA;10;2023-11-12 16:00:00
"7568";"JFK";2023;11;12;8;NA;NA;NA;10;5,7539;6,621473042;NA;NA;10;2023-11-12 17:00:00
"7569";"JFK";2023;11;12;9;NA;NA;NA;360;10,35702;11,9186514756;NA;NA;10;2023-11-12 18:00:00
"7570";"JFK";2023;11;12;10;NA;NA;NA;10;8,05546;9,2700622588;NA;NA;10;2023-11-12 19:00:00
"7571";"JFK";2023;11;12;11;NA;NA;NA;10;9,20624;10,5943568672;NA;NA;10;2023-11-12 20:00:00
"7572";"JFK";2023;11;12;12;NA;NA;NA;20;10,35702;11,9186514756;NA;NA;10;2023-11-12 21:00:00
"7573";"JFK";2023;11;12;13;NA;NA;NA;20;14,96014;17,2158299092;NA;NA;10;2023-11-12 22:00:00
"7574";"JFK";2023;11;12;14;NA;NA;NA;40;11,5078;13,242946084;NA;NA;10;2023-11-12 23:00:00
"7575";"JFK";2023;11;12;15;NA;NA;NA;30;10,35702;11,9186514756;NA;NA;10;2023-11-13
"7576";"JFK";2023;11;12;16;NA;NA;NA;50;8,05546;9,2700622588;NA;NA;10;2023-11-13 01:00:00
"7577";"JFK";2023;11;12;17;NA;NA;NA;10;4,60312;5,2971784336;NA;NA;10;2023-11-13 02:00:00
"7578";"JFK";2023;11;12;18;NA;NA;NA;10;9,20624;10,5943568672;NA;NA;10;2023-11-13 03:00:00
"7579";"JFK";2023;11;12;19;NA;NA;NA;10;4,60312;5,2971784336;NA;NA;10;2023-11-13 04:00:00
"7580";"JFK";2023;11;12;20;NA;NA;NA;20;8,05546;9,2700622588;NA;NA;10;2023-11-13 05:00:00
"7581";"JFK";2023;11;12;21;NA;NA;NA;350;8,05546;9,2700622588;NA;NA;10;2023-11-13 06:00:00
"7582";"JFK";2023;11;12;22;NA;NA;NA;10;8,05546;9,2700622588;NA;NA;10;2023-11-13 07:00:00
"7583";"JFK";2023;11;12;23;NA;NA;NA;360;5,7539;6,621473042;NA;NA;10;2023-11-13 08:00:00
"7584";"JFK";2023;11;13;0;NA;NA;NA;10;5,7539;6,621473042;NA;NA;10;2023-11-13 09:00:00
"7585";"JFK";2023;11;13;1;NA;NA;NA;40;4,60312;5,2971784336;NA;NA;10;2023-11-13 10:00:00
"7586";"JFK";2023;11;13;2;NA;NA;NA;20;5,7539;6,621473042;NA;NA;10;2023-11-13 11:00:00
"7587";"JFK";2023;11;13;3;NA;NA;NA;10;5,7539;6,621473042;NA;NA;10;2023-11-13 12:00:00
"7588";"JFK";2023;11;13;4;NA;NA;NA;350;5,7539;6,621473042;NA;NA;10;2023-11-13 13:00:00
"7589";"JFK";2023;11;13;5;NA;NA;NA;10;5,7539;6,621473042;NA;NA;10;2023-11-13 14:00:00
"7590";"JFK";2023;11;13;6;NA;NA;NA;10;5,7539;6,621473042;NA;NA;10;2023-11-13 15:00:00
"7591";"JFK";2023;11;13;7;NA;NA;NA;360;5,7539;6,621473042;NA;NA;10;2023-11-13 16:00:00
"7592";"JFK";2023;11;13;8;NA;NA;NA;340;5,7539;6,621473042;NA;NA;10;2023-11-13 17:00:00
"7593";"JFK";2023;11;13;9;NA;NA;NA;360;5,7539;6,621473042;NA;NA;10;2023-11-13 18:00:00
"7594";"JFK";2023;11;13;10;NA;NA;NA;10;4,60312;5,2971784336;NA;NA;10;2023-11-13 19:00:00
"7595";"JFK";2023;11;13;11;NA;NA;NA;0;0;0;NA;NA;10;2023-11-13 20:00:00
"7596";"JFK";2023;11;13;12;NA;NA;NA;20;2,30156;2,6485892168;NA;NA;10;2023-11-13 21:00:00
"7597";"JFK";2023;11;13;13;NA;NA;NA;20;2,30156;2,6485892168;NA;NA;10;2023-11-13 22:00:00
"7598";"JFK";2023;11;13;14;NA;NA;NA;60;2,30156;2,6485892168;NA;NA;10;2023-11-13 23:00:00
"7599";"JFK";2023;11;13;15;NA;NA;NA;0;0;0;NA;NA;10;2023-11-14
"7600";"JFK";2023;11;13;16;NA;NA;NA;260;5,7539;6,621473042;NA;NA;10;2023-11-14 01:00:00
"7601";"JFK";2023;11;13;17;NA;NA;NA;190;5,7539;6,621473042;NA;NA;10;2023-11-14 02:00:00
"7602";"JFK";2023;11;13;18;NA;NA;NA;180;4,60312;5,2971784336;NA;NA;10;2023-11-14 03:00:00
"7603";"JFK";2023;11;13;19;NA;NA;NA;200;5,7539;6,621473042;NA;NA;10;2023-11-14 04:00:00
"7604";"JFK";2023;11;13;20;NA;NA;NA;180;5,7539;6,621473042;NA;NA;10;2023-11-14 05:00:00
"7605";"JFK";2023;11;13;21;NA;NA;NA;180;8,05546;9,2700622588;NA;NA;10;2023-11-14 06:00:00
"7606";"JFK";2023;11;13;22;NA;NA;NA;190;4,60312;5,2971784336;NA;NA;10;2023-11-14 07:00:00
"7607";"JFK";2023;11;13;23;NA;NA;NA;0;0;0;NA;NA;10;2023-11-14 08:00:00
"7608";"JFK";2023;11;14;0;NA;NA;NA;240;8,05546;9,2700622588;NA;NA;10;2023-11-14 09:00:00
"7609";"JFK";2023;11;14;1;NA;NA;NA;240;8,05546;9,2700622588;NA;NA;10;2023-11-14 10:00:00
"7610";"JFK";2023;11;14;2;NA;NA;NA;230;9,20624;10,5943568672;NA;NA;10;2023-11-14 11:00:00
"7611";"JFK";2023;11;14;3;NA;NA;NA;230;11,5078;13,242946084;NA;NA;10;2023-11-14 12:00:00
"7612";"JFK";2023;11;14;4;NA;NA;NA;250;12,65858;14,5672406924;NA;NA;10;2023-11-14 13:00:00
"7613";"JFK";2023;11;14;5;NA;NA;NA;250;10,35702;11,9186514756;NA;NA;10;2023-11-14 14:00:00
"7614";"JFK";2023;11;14;6;NA;NA;NA;250;9,20624;10,5943568672;NA;NA;10;2023-11-14 15:00:00
"7615";"JFK";2023;11;14;7;NA;NA;NA;280;9,20624;10,5943568672;NA;NA;10;2023-11-14 16:00:00
"7616";"JFK";2023;11;14;8;NA;NA;NA;280;8,05546;9,2700622588;NA;NA;10;2023-11-14 17:00:00
"7617";"JFK";2023;11;14;9;NA;NA;NA;310;5,7539;6,621473042;NA;NA;10;2023-11-14 18:00:00
"7618";"JFK";2023;11;14;10;NA;NA;NA;300;2,30156;2,6485892168;NA;NA;10;2023-11-14 19:00:00
"7619";"JFK";2023;11;14;11;NA;NA;NA;280;5,7539;6,621473042;NA;NA;10;2023-11-14 20:00:00
"7620";"JFK";2023;11;14;12;NA;NA;NA;320;14,96014;17,2158299092;NA;NA;10;2023-11-14 21:00:00
"7621";"JFK";2023;11;14;13;NA;NA;NA;310;18,41248;21,1887137344;NA;NA;10;2023-11-14 22:00:00
"7622";"JFK";2023;11;14;14;NA;NA;NA;320;18,41248;21,1887137344;NA;NA;10;2023-11-14 23:00:00
"7623";"JFK";2023;11;14;15;NA;NA;NA;320;21,86482;25,1615975596;NA;NA;10;2023-11-15
"7624";"JFK";2023;11;14;16;NA;NA;NA;NA;NA;NA;NA;NA;10;2023-11-15 01:00:00
"7625";"JFK";2023;11;14;17;NA;NA;NA;NA;NA;NA;NA;NA;10;2023-11-15 02:00:00
"7626";"JFK";2023;11;14;18;NA;NA;NA;330;25,31716;29,1344813848;NA;NA;10;2023-11-15 03:00:00
"7627";"JFK";2023;11;14;19;NA;NA;NA;NA;NA;NA;NA;NA;10;2023-11-15 04:00:00
"7628";"JFK";2023;11;14;20;NA;NA;NA;330;19,56326;22,5130083428;NA;NA;10;2023-11-15 05:00:00
"7629";"JFK";2023;11;14;21;NA;NA;NA;330;16,11092;18,5401245176;NA;NA;10;2023-11-15 06:00:00
"7630";"JFK";2023;11;14;22;NA;NA;NA;320;16,11092;18,5401245176;NA;NA;10;2023-11-15 07:00:00
"7631";"JFK";2023;11;14;23;NA;NA;NA;320;18,41248;21,1887137344;NA;NA;10;2023-11-15 08:00:00
"7632";"JFK";2023;11;15;0;NA;NA;NA;330;16,11092;18,5401245176;NA;NA;10;2023-11-15 09:00:00
"7633";"JFK";2023;11;15;1;NA;NA;NA;350;8,05546;9,2700622588;NA;NA;10;2023-11-15 10:00:00
"7634";"JFK";2023;11;15;2;NA;NA;NA;340;10,35702;11,9186514756;NA;NA;10;2023-11-15 11:00:00
"7635";"JFK";2023;11;15;3;NA;NA;NA;360;11,5078;13,242946084;NA;NA;10;2023-11-15 12:00:00
"7636";"JFK";2023;11;15;4;NA;NA;NA;360;8,05546;9,2700622588;NA;NA;10;2023-11-15 13:00:00
"7637";"JFK";2023;11;15;5;NA;NA;NA;10;8,05546;9,2700622588;NA;NA;10;2023-11-15 14:00:00
"7638";"JFK";2023;11;15;6;NA;NA;NA;20;4,60312;5,2971784336;NA;NA;10;2023-11-15 15:00:00
"7639";"JFK";2023;11;15;7;NA;NA;NA;0;0;0;NA;NA;10;2023-11-15 16:00:00
"7640";"JFK";2023;11;15;8;NA;NA;NA;360;4,60312;5,2971784336;NA;NA;10;2023-11-15 17:00:00
"7641";"JFK";2023;11;15;9;NA;NA;NA;330;4,60312;5,2971784336;NA;NA;10;2023-11-15 18:00:00
"7642";"JFK";2023;11;15;10;NA;NA;NA;360;2,30156;2,6485892168;NA;NA;10;2023-11-15 19:00:00
"7643";"JFK";2023;11;15;11;NA;NA;NA;340;2,30156;2,6485892168;NA;NA;10;2023-11-15 20:00:00
"7644";"JFK";2023;11;15;12;NA;NA;NA;360;2,30156;2,6485892168;NA;NA;10;2023-11-15 21:00:00
"7645";"JFK";2023;11;15;13;NA;NA;NA;0;0;0;NA;NA;10;2023-11-15 22:00:00
"7646";"JFK";2023;11;15;14;NA;NA;NA;0;0;0;NA;NA;10;2023-11-15 23:00:00
"7647";"JFK";2023;11;15;15;NA;NA;NA;250;2,30156;2,6485892168;NA;NA;10;2023-11-16
"7648";"JFK";2023;11;15;16;NA;NA;NA;220;4,60312;5,2971784336;NA;NA;10;2023-11-16 01:00:00
"7649";"JFK";2023;11;15;17;NA;NA;NA;210;9,20624;10,5943568672;NA;NA;10;2023-11-16 02:00:00
"7650";"JFK";2023;11;15;18;NA;NA;NA;200;5,7539;6,621473042;NA;NA;10;2023-11-16 03:00:00
"7651";"JFK";2023;11;15;19;NA;NA;NA;190;11,5078;13,242946084;NA;NA;10;2023-11-16 04:00:00
"7652";"JFK";2023;11;15;20;NA;NA;NA;190;10,35702;11,9186514756;NA;NA;10;2023-11-16 05:00:00
"7653";"JFK";2023;11;15;21;NA;NA;NA;190;12,65858;14,5672406924;NA;NA;10;2023-11-16 06:00:00
"7654";"JFK";2023;11;15;22;NA;NA;NA;NA;NA;NA;NA;NA;10;2023-11-16 07:00:00
"7655";"JFK";2023;11;15;23;NA;NA;NA;200;11,5078;13,242946084;NA;NA;10;2023-11-16 08:00:00
"7656";"JFK";2023;11;16;0;NA;NA;NA;210;14,96014;17,2158299092;NA;NA;10;2023-11-16 09:00:00
"7657";"JFK";2023;11;16;1;NA;NA;NA;210;16,11092;18,5401245176;NA;NA;10;2023-11-16 10:00:00
"7658";"JFK";2023;11;16;2;NA;NA;NA;230;12,65858;14,5672406924;NA;NA;10;2023-11-16 11:00:00
"7659";"JFK";2023;11;16;3;NA;NA;NA;230;14,96014;17,2158299092;NA;NA;10;2023-11-16 12:00:00
"7660";"JFK";2023;11;16;4;NA;NA;NA;220;9,20624;10,5943568672;NA;NA;10;2023-11-16 13:00:00
"7661";"JFK";2023;11;16;5;NA;NA;NA;240;12,65858;14,5672406924;NA;NA;10;2023-11-16 14:00:00
"7662";"JFK";2023;11;16;6;NA;NA;NA;230;10,35702;11,9186514756;NA;NA;10;2023-11-16 15:00:00
"7663";"JFK";2023;11;16;7;NA;NA;NA;230;11,5078;13,242946084;NA;NA;10;2023-11-16 16:00:00
"7664";"JFK";2023;11;16;8;NA;NA;NA;230;10,35702;11,9186514756;NA;NA;10;2023-11-16 17:00:00
"7665";"JFK";2023;11;16;9;NA;NA;NA;250;8,05546;9,2700622588;NA;NA;10;2023-11-16 18:00:00
"7666";"JFK";2023;11;16;10;NA;NA;NA;260;10,35702;11,9186514756;NA;NA;10;2023-11-16 19:00:00
"7667";"JFK";2023;11;16;11;NA;NA;NA;250;5,7539;6,621473042;NA;NA;10;2023-11-16 20:00:00
"7668";"JFK";2023;11;16;12;NA;NA;NA;250;5,7539;6,621473042;NA;NA;10;2023-11-16 21:00:00
"7669";"JFK";2023;11;16;13;NA;NA;NA;250;8,05546;9,2700622588;NA;NA;10;2023-11-16 22:00:00
"7670";"JFK";2023;11;16;14;NA;NA;NA;270;5,7539;6,621473042;NA;NA;10;2023-11-16 23:00:00
"7671";"JFK";2023;11;16;15;NA;NA;NA;240;5,7539;6,621473042;NA;NA;10;2023-11-17
"7672";"JFK";2023;11;16;16;NA;NA;NA;230;8,05546;9,2700622588;NA;NA;10;2023-11-17 01:00:00
"7673";"JFK";2023;11;16;17;NA;NA;NA;200;5,7539;6,621473042;NA;NA;10;2023-11-17 02:00:00
